iter	Passed	Remaining
655	2194	1150
656	2197	1147
657	2201	1144
658	2203	1140
659	2206	1136
660	2209	1132
661	2212	1129
662	2215	1126
663	2218	1122
664	2220	1118
665	2223	1114
666	2225	1111
667	2229	1108
668	2232	1104
669	2235	1100
670	2237	1097
671	2240	1093
672	2244	1090
673	2247	1086
674	2249	1083
675	2252	1079
676	2254	1075
677	2258	1072
678	2262	1069
679	2264	1065
680	2267	1061
681	2269	1058
682	2272	1054
683	2276	1051
684	2279	1048
685	2281	1044
686	2284	1040
687	2287	1037
688	2291	1034
689	2294	1030
690	2297	1027
691	2299	1023
692	2302	1020
693	2306	1017
694	2309	1013
695	2312	1010
696	2314	1006
697	2317	1002
698	2321	999
699	2324	996
700	2327	992
701	2329	989
702	2332	985
703	2336	982
704	2339	979
705	2342	975
706	2344	971
707	2347	968
708	2350	964
709	2354	961
710	2356	957
711	2359	954
712	2361	950
713	2364	947
714	2368	944
715	2371	940
716	2373	936
717	2376	933
718	2379	929
719	2382	926
720	2386	923
721	2388	919
722	2391	916
723	2394	912
724	2397	909
725	2401	906
726	2403	902
727	2406	899
728	2408	895
729	2411	892
730	2415	888
731	2418	885
732	2420	881
733	2423	878
734	2425	874
735	2429	871
736	2432	868
737	2435	864
738	2437	861
739	2440	857
740	2443	854
741	2447	850
742	2449	847
743	2452	843
744	2455	840
745	2457	836
746	2461	833
747	2464	830
748	2467	826
749	2469	823
750	2472	819
751	2476	816
752	2479	813
753	2482	809
754	2497	810
755	2504	808
756	2514	807
757	2523	805
758	2527	802
759	2531	799
760	2537	797
761	2541	793
762	2544	790
763	2547	786
764	2549	783
765	2553	780
766	2556	776
767	2558	773
768	2561	769
769	2564	765
770	2567	762
771	2570	759
772	2573	755
773	2576	752
774	2578	748
775	2581	745
776	2585	742
777	2588	738
778	2591	735
779	2593	731
780	2596	728
781	2600	724
782	2603	721
783	2605	717
784	2608	714
785	2610	710
786	2613	707
787	2617	704
788	2619	700
789	2622	697
790	2624	693
791	2627	690
792	2631	686
793	2634	683
794	2636	679
795	2639	676
796	2641	672
797	2645	669
798	2648	666
799	2651	662
800	2654	659
801	2656	655
802	2659	652
803	2663	649
804	2666	645
805	2668	642
806	2670	638
807	2673	635
808	2677	632
809	2679	628
810	2682	625
811	2684	621
812	2687	618
813	2690	614
814	2694	611
815	2696	608
816	2699	604
817	2701	601
818	2704	597
819	2708	594
820	2711	591
821	2713	587
822	2715	584
823	2718	580
824	2721	577
825	2724	574
826	2727	570
827	2730	567
828	2733	563
829	2736	560
830	2740	557
831	2742	553
832	2745	550
833	2747	546
834	2750	543
835	2754	540
836	2756	536
837	2759	533
838	2761	529
839	2764	526
840	2767	523
841	2771	519
842	2774	516
843	2776	513
844	2779	509
845	2783	506
846	2786	503
847	2789	499
848	2791	496
849	2794	493
850	2796	489
851	2800	486
852	2803	483
853	2806	479
854	2808	476
855	2811	472
856	2815	469
857	2818	466
858	2821	463
859	2824	459
860	2826	456
861	2830	453
862	2833	449
863	2836	446
864	2838	443
865	2841	439
866	2843	436
867	2847	433
868	2850	429
869	2852	426
870	2855	422
871	2857	419
872	2861	416
873	2864	412
874	2866	409
875	2869	406
876	2871	402
877	2874	399
878	2878	396
879	2880	392
880	2883	389
881	2886	386
882	2889	382
883	2892	379
884	2896	376
885	2898	372
886	2901	369
887	2903	366
888	2906	362
889	2910	359
890	2912	356
891	2915	353
892	2918	349
893	2920	346
894	2924	343
895	2928	339
896	2930	336
897	2933	333
898	2936	329
899	2940	326
900	2943	323
901	2945	320
902	2948	316
903	2950	313
904	2954	310
905	2957	306
906	2960	303
907	2962	300
908	2965	296
909	2969	293
910	2972	290
911	2975	287
912	2977	283
913	2980	280
914	2984	277
915	2987	273
916	2990	270
917	2992	267
918	2995	264
919	2998	260
920	3002	257
921	3004	254
922	3007	250
923	3010	247
924	3012	244
925	3017	241
926	3020	237
927	3023	234
928	3025	231
929	3028	227
930	3032	224
931	3035	221
932	3038	218
933	3040	214
934	3043	211
935	3048	208
936	3050	205
937	3053	201
938	3056	198
939	3059	195
940	3062	192
941	3065	188
942	3068	185
943	3070	182
944	3073	178
945	3077	175
946	3081	172
947	3084	169
948	3086	165
949	3089	162
950	3093	159
951	3096	156
952	3099	152
953	3101	149
954	3104	146
955	3108	143
956	3111	139
957	3114	136
958	3116	133
959	3119	129
960	3122	126
961	3126	123
962	3128	120
963	3131	116
964	3133	113
965	3136	110
966	3140	107
967	3142	103
968	3145	100
969	3148	97
970	3150	94
971	3153	90
972	3157	87
973	3159	84
974	3162	81
975	3164	77
976	3167	74
977	3171	71
978	3174	68
979	3176	64
980	3179	61
981	3182	58
982	3185	55
983	3189	51
984	3192	48
985	3194	45
986	3197	42
987	3200	38
988	3204	35
989	3206	32
990	3209	29
991	3211	25
992	3215	22
993	3219	19
994	3221	16
995	3223	12
996	3226	9
997	3229	6
998	3233	3
999	3235	0
